arch,run_id,init,seed,epoch,test_acc,functional,norm_theta,dist_from_own_init,PC1_abs,PC2_abs,PC1_disp,PC2_disp,mean_absW,ln_r2_mean,stable_rank_mean,lens_power_mean,sv_entropy_mean
A,A_lognormal_jaynes_s0,lognormal_jaynes,0,9,92.96,True,50.87495650257034,27.119431440481435,-0.05124287852185742,0.6077122209829406,-6.213493683766815,-19.75226107694216,0.05589021556335881,0.9163698650261319,11.67500137914457,0.2619060485492375,4.5116592784904785
A,A_lognormal_jaynes_s0,lognormal_jaynes,0,10,79.19,True,51.447815247959795,28.189243033097085,-0.0610812385206341,0.6006757638692749,-6.286349601965825,-20.087066714632716,0.05629175052557148,0.9169963939703296,11.423699772426856,0.2583758650997717,4.509808399630362
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,0,10.3,True,42.62482162220097,0.0,0.04964280711632069,0.32487514934964723,-0.21765832533749865,0.10058888253247947,0.04909335689095739,0.9998197096395013,32.89309075794319,0.45136579652309755,4.548562696561722
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,1,53.52,True,44.20566077576277,11.084360915833724,0.055386287073365716,0.3188307149857363,6.031559145574055,-0.5917256547814472,0.050248073371637954,0.9227101147422581,20.665641066306723,0.3501255092298067,4.539782619251767
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,2,80.83,True,45.45271309295762,15.216685591152983,0.05201158198586783,0.3190898677622552,10.534437516080704,-1.062758648336517,0.05127336408575799,0.9175481951687415,17.59953326285192,0.3249837450088773,4.533940356540733
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,3,77.8,True,46.566671321148704,18.226669058727243,0.06404500689623677,0.32001156404558606,13.90465996271805,-1.347424571940255,0.05209719100186136,0.9169777594165697,16.695623109749658,0.31643276525586883,4.5290372550476246
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,4,47.63,True,48.592845597198746,22.91190021672232,0.08360293731031267,0.33704489311934976,20.03078882749984,-1.8734438481217108,0.05393035239844936,0.9124955268253169,13.825063525311936,0.2831167256977698,4.519544383152779
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,5,83.36,True,49.27362270797193,24.279374669565644,0.0927363327189732,0.35641471401722413,22.026387913484555,-2.0903127874214316,0.054528527556832754,0.9136650509362627,13.448881076007504,0.2800604935182767,4.516588170209174
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,6,85.96,True,49.80510038586662,25.28250055703672,0.09850468073977736,0.3602659926618643,23.223687057584026,-2.196039133949887,0.05492246648094275,0.9133730118717325,12.988821051313856,0.27685518903006723,4.514300799887616
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,7,87.9,True,50.34394167772546,26.309287284298662,0.09901940964854695,0.3757046335564224,24.237966533064593,-2.324181326445018,0.05531261984240628,0.9150846923860226,12.63754920456854,0.27335640537594014,4.512095784671717
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,8,62.01,True,51.30970447103674,28.157138028539247,0.08730284437557774,0.3786499253797279,25.718971772735998,-2.4120576267252547,0.05602967058623554,0.9157959829324265,12.095580729940284,0.2669427938907075,4.508397515893357
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,9,81.01,True,51.80903473372391,29.029511644854086,0.10377713821249053,0.3921363043432983,26.39826430495963,-2.4657813331122957,0.0565025801791535,0.9158695847137028,11.751609400355546,0.2635155942102967,4.5060589984440025
A,A_lognormal_jaynes_s1,lognormal_jaynes,1,10,85.04,True,52.3180548688637,29.87463487848173,0.11365631216625817,0.3988556550878589,26.785569775647712,-2.529302402335561,0.05695068652995226,0.9153387537012947,11.533970791642853,0.2610708053881549,4.504087883935478
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,0,11.16,True,42.856520766111295,0.0,-0.2553788204122049,0.28453284158332975,-0.21765832533750276,0.10058888253247429,0.04928141341869659,0.9998497729628902,32.68920079083533,0.4496249069460618,4.548005057688052
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,1,54.72,True,44.41676640576466,10.925261340818754,-0.24766727410343153,0.3176788215056596,-1.019476868825004,4.471512007157017,0.05068737699415175,0.9265641407572764,19.91861057548831,0.3415812978298073,4.53837397830385
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,2,64.66,True,46.17126146630299,16.580902619056154,-0.27539585853338533,0.3265078771940978,-1.849636207546028,8.802777050854417,0.052097655419108366,0.9190983698596297,15.314611937827937,0.3013731448267099,4.5301056451569215
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,3,79.0,True,46.98098178381077,18.619427232603503,-0.28579155770369824,0.3359842188567068,-2.211090906876872,10.633441097860503,0.052868763804549315,0.9181559580928413,14.216106104282543,0.29060046570819487,4.526082298558338
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,4,84.06,True,47.68128235781492,20.34143202754791,-0.29462970224734036,0.3323536947319546,-2.4742232621314475,12.072671249702873,0.05348531576949,0.9184632931795785,13.177477111877472,0.2802958566116549,4.5232267316062655
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,5,74.13,True,48.46651274503316,22.121467135926963,-0.30704492170765024,0.31696609439574625,-2.6514479526354826,13.42904338390153,0.05406694508572867,0.9166257325175591,12.267462666727393,0.2703744957579539,4.51972869211603
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,6,90.01,True,49.34100866564663,23.97436767505571,-0.29953666592987843,0.2989522845757396,-2.8780317570593437,14.908812131214477,0.05477377652101702,0.9170833444742671,12.013215089872604,0.26676416065289554,4.5165278689774695
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,7,91.47,True,50.03850356414035,25.365475456306207,-0.2971959005252981,0.2900263673706592,-3.0938698107272233,15.791944535728977,0.05541476132579775,0.9179580709334635,11.95663618790469,0.2654587263635293,4.513597515172458
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,8,91.2,True,50.553374508003884,26.366189806526517,-0.2796466877246213,0.2901693028378272,-3.2246013917339176,16.39242193300707,0.055768352951171475,0.9174816863504621,11.722145911091115,0.2634950069308031,4.51193577398074
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,9,88.35,True,51.286726606925285,27.695033440900943,-0.29855798304800685,0.2916080651585425,-3.3648639940831457,17.004608264686894,0.05627989518997075,0.9179249407449256,11.18961626527841,0.25765889823259885,4.508919383924509
A,A_lognormal_jaynes_s2,lognormal_jaynes,2,10,73.41,True,52.07285551369872,29.111996315167747,-0.2802689595011723,0.2886883491040246,-3.402507651872025,17.334843489748263,0.056856694353112434,0.9192044334157459,10.931600609903152,0.2539574343074159,4.505894246523851
A,A_orthogonal_s0,orthogonal,0,0,9.59,True,56.65686221210395,0.0,-33.65911671122265,5.532336682565265,-0.21765832533749857,0.10058888253247346,0.0690653245529991,0.8941612620855627,123.46141518378941,0.9999995160244673,4.753974668076307
A,A_orthogonal_s0,orthogonal,0,1,75.58,True,57.98607110090446,11.1918489706285,-34.17372128741943,5.637609205093576,-0.6514931241455841,0.17041542422880931,0.07066334157941521,0.8968338260054648,38.80094736253419,0.5611294689192101,4.745611815412331
A,A_orthogonal_s0,orthogonal,0,2,69.51,True,59.04692948805542,15.845030375480773,-34.42985491079569,5.681203539233053,-1.0324638778262107,0.33907208348670415,0.07187155684764011,0.8960661394662439,30.992208736360354,0.49987517201121506,4.7375938700271
A,A_orthogonal_s0,orthogonal,0,3,94.14,True,59.82230955429814,18.327212626811534,-34.6419962782241,5.748411005304815,-1.2646751914871646,0.4108890472405884,0.07275221533351886,0.8973845907934389,28.073398045130315,0.4761682475147514,4.732662001544481
A,A_orthogonal_s0,orthogonal,0,4,95.12,True,60.286258457986044,19.817168918391047,-34.74062271949673,5.756140342294762,-1.3895794822222698,0.4806255447257933,0.07327358139739254,0.8980856897165186,26.684047211023902,0.4623650154414615,4.729328322593922
A,A_orthogonal_s0,orthogonal,0,5,96.01,True,60.51853624281621,20.49524793689725,-34.777124546412125,5.764326164815881,-1.445509596606942,0.5049810964951196,0.0735178306238873,0.898734973825981,26.280693319624525,0.45777906904928656,4.727821450469225
A,A_orthogonal_s0,orthogonal,0,6,95.63,True,60.77265031952519,21.23525803004888,-34.81436069653947,5.769872306338996,-1.5075607938443878,0.5120856542231629,0.0737566863823649,0.8982227148973144,25.752277503813406,0.452411856459705,4.726211787124997
A,A_orthogonal_s0,orthogonal,0,7,95.91,True,61.02496418231314,21.931868419902496,-34.85478606108616,5.779325941767236,-1.5554884726528584,0.5354370716842546,0.07397307499414388,0.8975572051633741,25.517657844394403,0.44948731111396234,4.724701029520908
A,A_orthogonal_s0,orthogonal,0,8,95.08,True,62.06470793968555,24.839869786469393,-34.910591492638815,5.766854726534981,-1.7619907038482934,0.6376832018484088,0.075015770938209,0.8977499975340988,22.61249033212912,0.4208646646416583,4.717310672806201
A,A_orthogonal_s0,orthogonal,0,9,96.07,True,62.3078293077045,25.46180773613459,-34.91761562373533,5.770924572293426,-1.800028706267318,0.6380634548580612,0.07523410669057712,0.8986333180664201,22.46688270189477,0.4188835119393857,4.715760515617074
A,A_orthogonal_s0,orthogonal,0,10,96.15,True,62.580730836040594,26.129090181819855,-34.946348959180774,5.778691892900473,-1.7899963990265086,0.6518041086396994,0.0754553118178273,0.8989486480269224,22.25235361865918,0.4163900713972421,4.714176933464427
A,A_orthogonal_s1,orthogonal,1,0,11.35,True,56.65686253565428,0.0,22.330470820223535,25.786966820471378,-0.2176583253374985,0.10058888253247351,0.06901726272498482,0.8959745812476003,123.46141431714433,0.9999995119992747,4.753974668076307
A,A_orthogonal_s1,orthogonal,1,1,75.73,True,57.923650600451786,10.93857990321025,22.70279856080153,26.148279281112842,-0.6123541107153797,0.07485087824162724,0.07061082603363611,0.8967484955360288,39.95823278699273,0.5659116190089716,4.745946698355341
A,A_orthogonal_s1,orthogonal,1,2,88.25,True,58.92094896052505,15.337436058083538,22.879202989672628,26.329456930619592,-0.9112349343518705,0.10455535107880617,0.07172779642971186,0.8967747774556253,32.23971284087829,0.5091125562706884,4.738920718251601
A,A_orthogonal_s1,orthogonal,1,3,94.63,True,59.397442492595104,17.0170418701377,22.977068610106457,26.41597685579597,-1.0631512663543485,0.12052019817222882,0.07223926068929579,0.8975417170483967,30.040561848610427,0.4911051166445798,4.735751517708644
A,A_orthogonal_s1,orthogonal,1,4,93.71,True,60.1476849966602,19.667806388731336,23.02938730290642,26.489909280667227,-1.2721737205311647,0.1656457757951463,0.07316186156638146,0.897776017442657,26.913948425555116,0.46261617926628235,4.729848483058254
A,A_orthogonal_s1,orthogonal,1,5,95.37,True,60.975527665152406,21.997327993824943,23.121093340431315,26.613483550145695,-1.4221579130822426,0.19225397598415606,0.07402968203342507,0.8997840994375015,25.683440805700215,0.45124693750586914,4.724668184234152
A,A_orthogonal_s1,orthogonal,1,6,96.44,True,61.327625048208795,22.93186336972138,23.149220102119877,26.65656947559183,-1.4746320572277882,0.20240736782390026,0.07434075066800983,0.8994125346550658,25.17100213836557,0.44580883710574687,4.722524596543694
A,A_orthogonal_s1,orthogonal,1,7,96.77,True,61.57808647581391,23.575040581432408,23.170433754532645,26.674505335822023,-1.525663205531579,0.22472939481176252,0.07454729589421233,0.9001503167988686,24.88063428330929,0.4427789665880201,4.721128501041172
A,A_orthogonal_s1,orthogonal,1,8,95.99,True,61.887546247214964,24.33862919938466,23.195400587616795,26.70280224531147,-1.5787309904604494,0.22194790476360093,0.07480840117509141,0.8999408393618086,24.60267426866542,0.4398541090462357,4.719368909658647
A,A_orthogonal_s1,orthogonal,1,9,96.65,True,62.53852248837685,26.019759289549587,23.208476486350545,26.740083745875058,-1.6211244175361494,0.24138789872409522,0.07546257479572278,0.9000083066313979,22.928260788265593,0.42414229228459305,4.714971826774677
A,A_orthogonal_s1,orthogonal,1,10,96.27,True,63.38642727241627,28.043749535454474,23.229757199059378,26.76461879616699,-1.6553727467310813,0.22624134025754603,0.07636471897569011,0.899279803026785,21.33407425278073,0.4059834162301724,4.709136022189726
A,A_orthogonal_s2,orthogonal,2,0,9.4,True,56.656862152465656,0.0,11.884141985191004,-32.78479011344293,-0.21765832533749888,0.10058888253247521,0.06901965298628374,0.8950451123142522,123.46141394383497,0.9999995110717834,4.753974668076307
A,A_orthogonal_s2,orthogonal,2,1,73.15,True,57.88672639113179,11.221802877700929,12.069539462522968,-33.23507798445398,-0.7852625798809809,0.33350318147507185,0.07044623780739102,0.8966296835572231,37.71608799413407,0.5533761519379069,4.745842350265648
A,A_orthogonal_s2,orthogonal,2,2,92.36,True,58.830533507754694,15.317971847205454,12.196158133971165,-33.48583872889894,-1.1920581019963232,0.4969179989687779,0.0715703814602798,0.8965137711985188,30.72661925010248,0.498988514150966,4.739175413454327
A,A_orthogonal_s2,orthogonal,2,3,94.18,True,59.26912037350592,16.925687133298965,12.24088284335402,-33.57581981279518,-1.413548060965336,0.5382532040442148,0.07200919998176884,0.8977582055860146,29.133854302799275,0.4855499122123952,4.736359588351752
A,A_orthogonal_s2,orthogonal,2,4,95.88,True,59.66751319824093,18.2713486702078,12.271411375324657,-33.64632508044456,-1.54654535432559,0.5665895594193942,0.07238034147772544,0.898227814189349,28.046389501193897,0.47574742011075,4.733797610645032
A,A_orthogonal_s2,orthogonal,2,5,94.76,True,60.56040380725696,21.120859346152052,12.310094051060311,-33.782856801819186,-1.8241223303680894,0.685558812144215,0.07336372191302719,0.8986879336791489,25.420651141972225,0.4505282719072599,4.727170064762193
A,A_orthogonal_s2,orthogonal,2,6,95.74,True,60.91534925922579,22.103516168460683,12.334070726712456,-33.839573348393365,-1.9099725289807943,0.7057756535319588,0.07368709160980982,0.8992191649369049,24.742417644753992,0.44383905416692804,4.724952511898275
A,A_orthogonal_s2,orthogonal,2,7,95.09,True,61.497129247694645,23.846120273989843,12.34881112117082,-33.85708874216455,-2.0070576075003013,0.7866892874656369,0.07433788197744859,0.8981013110071356,23.26331914935063,0.42806543397777336,4.720516983110214
A,A_orthogonal_s2,orthogonal,2,8,93.83,True,62.44302666296246,26.34778547475415,12.394366965712525,-33.90941180554237,-2.154490715348868,0.7866379930466179,0.07534464825344439,0.9001069855421115,21.738960135757832,0.41208342209365295,4.714100289488973
A,A_orthogonal_s2,orthogonal,2,9,92.13,True,63.132578358782425,27.946271423491922,12.392429424120166,-33.97423440221853,-2.2586874061102513,0.8554760770147549,0.07596780187861243,0.9010489221344878,21.144090188353843,0.403746591696802,4.7099502764825685
A,A_orthogonal_s2,orthogonal,2,10,90.51,True,63.93141756783752,29.69966919209455,12.387845250326949,-34.022479979037584,-2.3448801480882597,0.9085515282319074,0.0767034572760541,0.9014561035753579,20.07106142497655,0.3912209302024759,4.7051479626162225
A,A_pytorch_default_s0,pytorch_default,0,0,9.8,False,32.854979955792786,0.0,-0.13956474196556923,0.26489840175746626,-0.21765832533749893,0.10058888253247505,0.04323620061597971,0.8143461368115256,33.495451208696494,0.457585094531896,4.5513966288478125
A,A_pytorch_default_s0,pytorch_default,0,1,11.35,False,32.869757548055325,1.7347874177090026,-0.13794436402708687,0.2634984196411122,-0.21363430969218208,0.11132213239406814,0.043220799782210675,0.815547850333943,33.481057997142614,0.45747147356441575,4.551158975718975
A,A_pytorch_default_s0,pytorch_default,0,2,11.35,False,32.87797419286319,2.1318993100792087,-0.13850414874455041,0.26347864142544297,-0.21288483051432036,0.11448094644267907,0.04321455170708847,0.816538070160105,33.23586018023674,0.45574760273799486,4.55106124371631
A,A_pytorch_default_s0,pytorch_default,0,3,11.35,False,32.88326570600936,2.3218928113639827,-0.1390440124302932,0.2638418445057159,-0.21202305409560596,0.12126976789033299,0.04320461423771065,0.8163557855529558,33.064470620125455,0.4542898484238061,4.5509025737437545
A,A_pytorch_default_s0,pytorch_default,0,4,11.35,False,32.88628274033308,2.40913282622375,-0.13828154148510907,0.2627678552712405,-0.21111889843077672,0.11820364642721316,0.04319873892621629,0.8169357726162982,32.866716715006135,0.4521029264669817,4.550793409877904
A,A_pytorch_default_s0,pytorch_default,0,5,11.35,False,32.89260588929651,2.5409579596228706,-0.13711029352898485,0.2617345075261468,-0.2090966007493447,0.11521345664485015,0.04319214064790569,0.8171510979624248,32.73674802424122,0.45133533690417954,4.550760259829107
A,A_pytorch_default_s0,pytorch_default,0,6,11.35,False,32.91000231029944,2.83503198558356,-0.1349534862910038,0.26372023650167536,-0.2068366686775824,0.11556061947587902,0.04319203441505188,0.8172040678634828,32.193886593781095,0.4469183318795935,4.550504649761288
A,A_pytorch_default_s0,pytorch_default,0,7,11.35,False,32.90889380408371,2.8698003639270686,-0.1346976724137263,0.26371755021703025,-0.20747675674578123,0.11768109636211194,0.043186137400249854,0.817360200279382,32.16193393541124,0.44621600263354816,4.550451821355774
A,A_pytorch_default_s0,pytorch_default,0,8,11.35,False,32.909606354703634,2.9058105127782583,-0.13505561522738,0.2632406034994365,-0.20686048591938894,0.11840779599666114,0.04318207791607613,0.8179643779201089,32.065345538620264,0.44507372125999045,4.550395482358344
A,A_pytorch_default_s0,pytorch_default,0,9,11.35,False,32.90876557173299,2.9223327549697062,-0.13393896411030987,0.26310826492583045,-0.20604796585739296,0.11838266015123886,0.043174946124488314,0.8174345628653261,32.045168523490986,0.44446101919278225,4.550363362775832
A,A_pytorch_default_s0,pytorch_default,0,10,11.35,False,32.90823180963728,2.936893135275398,-0.1341872699256689,0.2628768822604248,-0.20599793794607274,0.11870390216728971,0.04317024740792774,0.8180754793746919,32.020405877295055,0.444199828675717,4.550352550741005
A,A_pytorch_default_s1,pytorch_default,1,0,10.1,False,32.80736315645237,0.0,-0.04009508116552445,0.1693951332862182,-0.2176583253374995,0.10058888253247525,0.043083597965812036,0.8158067849774161,33.83540754894588,0.4598713693343114,4.550733830912841
A,A_pytorch_default_s1,pytorch_default,1,1,11.35,False,32.828191494779034,1.9602215755512649,-0.04321921131982093,0.17002991018562771,-0.2119997640543591,0.10581747762745446,0.04308854245486969,0.8184914743739559,33.741566192377114,0.4582217641889446,4.55065247024318
A,A_pytorch_default_s1,pytorch_default,1,2,11.35,False,32.8319915486117,2.1299126738339473,-0.04382452792711402,0.16861873121542914,-0.21021755415787857,0.10975959207744833,0.04309190631931969,0.8180099172138077,33.62437452136618,0.45629434555279097,4.550526986048496
A,A_pytorch_default_s1,pytorch_default,1,3,11.35,False,32.83625718102311,2.3043268298971893,-0.043749364414429295,0.17103368351179007,-0.20644112336134848,0.11327117374336125,0.0430887133995358,0.8177753024436191,33.337163799062175,0.4535824137751794,4.550347285310601
A,A_pytorch_default_s1,pytorch_default,1,4,11.35,False,32.83932323951427,2.4147391294827667,-0.045031396749043065,0.17094880140371183,-0.20430961591744165,0.1167226178569592,0.04308229832248311,0.8192468779589428,33.181508957856266,0.45182292169102867,4.550253739824169
A,A_pytorch_default_s1,pytorch_default,1,5,11.35,False,32.839790189249186,2.4926315508042167,-0.04377552710700201,0.17147019420980966,-0.20302165373149936,0.11965599750819567,0.043080661593248824,0.8184499915969956,33.03637672777447,0.4503136430033472,4.550177540916019
A,A_pytorch_default_s1,pytorch_default,1,6,11.35,False,32.84253077214547,2.555199620695427,-0.044187434684143746,0.1711425856334386,-0.20405365616590693,0.12095640882537238,0.04307890743585669,0.8185368353098432,32.94270191765921,0.4495051389032652,4.5501368470221495
A,A_pytorch_default_s1,pytorch_default,1,7,11.35,False,32.84941205216376,2.713254441109316,-0.045056169496884714,0.17144971450596289,-0.20376674325989075,0.1245825483704485,0.0430812352505556,0.8192327682886872,32.649032772481206,0.44701532383805126,4.550005701684097
A,A_pytorch_default_s1,pytorch_default,1,8,11.35,False,32.91235526706459,3.5990374901440165,-0.054029498058502504,0.17184997597081764,-0.20667114721046126,0.1254223404441269,0.0431206722199334,0.820801803193254,31.773125988136027,0.4406588409023863,4.549544459270834
A,A_pytorch_default_s1,pytorch_default,1,9,11.35,False,32.939143599876836,3.927725192286124,-0.054524425537389364,0.17280023721391255,-0.202185395904323,0.128421080375742,0.043144335511551536,0.8208344037657671,31.25037744580553,0.4360752185105389,4.549245270090633
A,A_pytorch_default_s1,pytorch_default,1,10,11.35,False,32.93635254244361,3.9368371582913775,-0.05343408365245386,0.17307726001773377,-0.20313402541596062,0.1284228296828611,0.04313828984016825,0.8212091032918913,31.219141922598325,0.43590011727365285,4.549281685261755
A,A_pytorch_default_s2,pytorch_default,2,0,10.28,False,32.882653500392074,0.0,-0.21356355215048653,0.10574335865594708,-0.21765832533749951,0.10058888253247522,0.04329281906460788,0.8150955159672566,33.224924229443836,0.4559929333770008,4.551147018663369
A,A_pytorch_default_s2,pytorch_default,2,1,11.35,False,32.902657499742546,1.9246425994630394,-0.21266883837384715,0.10967153308823128,-0.22713750550103046,0.11448469898425497,0.04328032329885779,0.8158911894651969,33.05235916849594,0.45465090367904915,4.5508065793051395
A,A_pytorch_default_s2,pytorch_default,2,2,11.35,False,32.91117566243039,2.207411764339346,-0.21023184372007972,0.111547055841493,-0.2251018698387251,0.12298343201134766,0.043272314701216175,0.8168918425286323,32.78060372660905,0.45266366229267374,4.550725374886867
A,A_pytorch_default_s2,pytorch_default,2,3,11.35,False,32.91601780049913,2.4068823487313264,-0.20969322233664434,0.11127761015020533,-0.228534102115488,0.12541487999587717,0.04326187497076929,0.8177087781680582,32.59487261708346,0.45130522442677645,4.5506999100053624
A,A_pytorch_default_s2,pytorch_default,2,4,11.35,False,32.927843065292315,2.608097600032757,-0.21115791361472033,0.11166982937938144,-0.22507737605809028,0.13118964780200654,0.04325791936583491,0.8173321378358204,32.41197099535603,0.448900406053954,4.550601586589379
A,A_pytorch_default_s2,pytorch_default,2,5,11.35,False,32.93012007266015,2.750027195874281,-0.21220572010232475,0.11465425592774674,-0.22794152705802725,0.13460693292743503,0.04325433427567504,0.819261754823812,32.18973506277024,0.4458804721332775,4.5504402672649995
A,A_pytorch_default_s2,pytorch_default,2,6,11.35,False,32.930371081363184,2.7819342529622544,-0.21254890042488336,0.11372214148251357,-0.22827603072939365,0.13459433370685905,0.04324553963445444,0.8187071366484839,32.10310720512442,0.44538234853104613,4.55040965132327
A,A_pytorch_default_s2,pytorch_default,2,7,11.35,False,32.93078872176611,2.8312172303836256,-0.21262116650779905,0.1154534366484055,-0.22726688161997238,0.13462652336503692,0.04323679866647217,0.8187394448948803,32.016125377165835,0.44468315210355414,4.55041329727173
A,A_pytorch_default_s2,pytorch_default,2,8,11.35,False,32.930662476431024,2.8530198181486295,-0.21253157647484552,0.11563357646591607,-0.22705527491926275,0.1352632498228142,0.043225822276490994,0.8186001317143639,31.95292502253121,0.4442180391946931,4.550409013577391
A,A_pytorch_default_s2,pytorch_default,2,9,11.35,False,32.93048928085722,2.872314852322601,-0.21232674199614368,0.1158875176392905,-0.22791768162008358,0.13587760087266568,0.04322496566318071,0.8193622722206062,31.90741992916116,0.442800251458259,4.550309921952194
A,A_pytorch_default_s2,pytorch_default,2,10,11.35,False,32.931291505863626,2.897735604916779,-0.2118258962190059,0.1160949547008192,-0.2274423639137261,0.13665758095073047,0.04321883987743988,0.8196361380921109,31.851273534979704,0.4423698511351438,4.550299260148133
A,A_xavier_normal_s0,xavier_normal,0,0,10.31,True,57.50709080269126,0.0,-43.44843356239818,6.926418302869406,-0.2176583253374991,0.1005888825324754,0.07018411295986146,0.8964412198352444,33.17753881530096,0.45487050666918144,4.550720536478408
A,A_xavier_normal_s0,xavier_normal,0,1,84.86,True,58.66465863608536,10.974973978728563,-44.041058002056204,7.004889620079302,-0.7716394088816404,0.0494690629617729,0.07154138966274178,0.8953552749870249,30.01525899798593,0.4307483525086359,4.547730305151827
A,A_xavier_normal_s0,xavier_normal,0,2,92.89,True,59.583823052769716,14.973447212115426,-44.3685338339318,7.064681475300353,-1.1158387070870048,0.0839320184422968,0.07251212490278587,0.8947848634324641,27.42250603626665,0.41397786728559155,4.545260944639069
A,A_xavier_normal_s0,xavier_normal,0,3,94.31,True,59.97901219437089,16.43707001909519,-44.487602182411095,7.0746178779328135,-1.2406393907020181,0.13422645326815025,0.07294963931777856,0.8945925914073048,26.398301938709174,0.40559090140543747,4.544321508947732
A,A_xavier_normal_s0,xavier_normal,0,4,75.78,True,60.68596133911546,19.022205693438554,-44.63199584582879,7.066592763326253,-1.5090014916128958,0.1643127866481752,0.07371371428338583,0.896955946066017,24.127691996453343,0.3876834159413756,4.542706096551549
A,A_xavier_normal_s0,xavier_normal,0,5,95.02,True,61.43293337953198,21.247326517188977,-44.798809044627625,7.121132266033596,-1.6609972630836916,0.19462345577523246,0.07448050722882837,0.8972323620668944,22.93817602226037,0.3779861719951037,4.5407772570152805
A,A_xavier_normal_s0,xavier_normal,0,6,95.64,True,61.58202184054621,21.682849217364137,-44.83057623531823,7.118223289155537,-1.7065127032624743,0.1682386027768501,0.0746344967211217,0.8975977578238118,22.71779842630122,0.376075421042964,4.540440686728788
A,A_xavier_normal_s0,xavier_normal,0,7,96.38,True,61.7736765571182,22.219862379903613,-44.86416071641744,7.123822423276196,-1.7307472315848906,0.14853473711640255,0.07479254424928247,0.8982816090167925,22.540126397034534,0.37458574509671033,4.539987927640327
A,A_xavier_normal_s0,xavier_normal,0,8,96.44,True,62.00225437782526,22.807745363866058,-44.90220529326418,7.131683983095802,-1.7574880274841977,0.19638861548894962,0.07500469280100218,0.8980315519181119,22.266735001370268,0.3721609316757177,4.539417767147855
A,A_xavier_normal_s0,xavier_normal,0,9,95.07,True,62.59909841368042,24.459733205343884,-44.92342019089538,7.139318064340769,-1.8168354469287071,0.23088027273408096,0.07567391071942753,0.8990690628020174,21.54914177075714,0.36527570433302964,4.537754564821681
A,A_xavier_normal_s0,xavier_normal,0,10,96.48,True,62.87721368011418,25.14740062082204,-44.95586866274736,7.1430558074113115,-1.8587531372066737,0.2578347718372397,0.0759588045194287,0.8989038342852982,21.184357061490946,0.3618268151774924,4.536938773358298
A,A_xavier_normal_s1,xavier_normal,1,0,9.22,True,57.49525012965961,0.0,28.79251772169109,33.10243115271192,-0.2176583253374992,0.10058888253247514,0.07020138660665363,0.8978374535510745,33.215618319807625,0.45498916725850336,4.5508117860815895
A,A_xavier_normal_s1,xavier_normal,1,1,84.7,True,58.81670645770063,11.645201804781774,29.22680037893033,33.5734183258167,-0.6099119172167146,0.13370951524982205,0.07174159265200124,0.8976786247745493,28.12140487083962,0.4176062721327972,4.547486672134235
A,A_xavier_normal_s1,xavier_normal,1,2,92.59,True,59.5175454974691,14.626061754650701,29.399543586151452,33.77301742826654,-0.8045912086128238,0.1830392628815292,0.0724950916895509,0.8966738164284269,26.180623583090874,0.40367645583598794,4.545736524076632
A,A_xavier_normal_s1,xavier_normal,1,3,94.59,True,59.93910328645606,16.24533260726976,29.485129294535096,33.87001610786526,-0.9074299104597087,0.2125463703796899,0.07291303702082681,0.8980565330471537,25.724714878302606,0.40008455434299467,4.5449412160346245
A,A_xavier_normal_s1,xavier_normal,1,4,96.09,True,60.25750059481144,17.415404810442197,29.53105852909757,33.93294941417239,-0.9573964205772185,0.2606530991613258,0.07322981257885972,0.8984424016248099,25.235445842731345,0.39627057233239554,4.544116531178212
A,A_xavier_normal_s1,xavier_normal,1,5,96.22,True,60.56231620002351,18.41819418912015,29.582273915767637,33.99070219206979,-0.9903310101104831,0.3038926864437207,0.07353465958988506,0.8975914747987663,24.68241673017072,0.39096500447286614,4.54338904613863
A,A_xavier_normal_s1,xavier_normal,1,6,93.99,True,61.702489282418576,22.10364675013921,29.670557178616722,34.1179298289343,-1.2410813744258724,0.25353100560573355,0.07481156865747121,0.8973478550722832,22.086273463560776,0.36812268311631274,4.539604867287469
A,A_xavier_normal_s1,xavier_normal,1,7,96.43,True,61.975646418011046,22.838410478690868,29.70834882810804,34.163179620469556,-1.2890067446622304,0.29127832782987806,0.0750803694889526,0.8976379351174606,21.807684395762184,0.3654905200481852,4.5387226482149385
